X_train,Y_train
626.292394703,7087.77364332622
275.302254107,3203.1156577328
348.890523366,3961.196394294896
868.262676051,9855.04958793952
948.824959525,10765.565438261538
204.827670193,2365.833491911102
690.878682918,7841.306732674794
613.890976513,7014.015883847536
443.821450884,5074.126038508207
103.409006702,1220.720596748768
581.341430974,6643.396476726779
634.598282133,7205.387191392115
873.528673234,9908.590282430841
987.178792687,11162.67392356924
577.273423616,6592.4913262824075
684.935672793,7797.172314791438
936.331063303,10638.146890862708
776.912189447,8793.50953821888
426.48971365,4809.6551560996
671.168412364,7632.566956241117
741.910385513,8394.035932324961
737.728536541,8369.20887357037
885.045764007,10021.812350613449
758.263449799,8574.15216856036
883.652637384,10015.489635521179
833.175900613,9447.613884313898
967.193512822,10967.293036800213
503.995624895,5697.262275205306
124.88284813,1420.6737660703373
203.301513633,2388.893967645439
213.711996109,2498.880434061189
100.198819716,1181.5123472043101
534.78819701,6116.536609105141
269.197949363,3106.3938116565005
79.9572761573,930.7758036391784
122.486724467,1392.502971884637
786.002191471,8862.28227909833
648.189868305,7373.899884639922
371.231060386,4227.227400266888
79.0505480176,962.41023073144
374.51019828,4307.545805257103
128.855337862,1518.8024215214957
160.725789672,1874.5497340862275
319.644131385,3611.249436912305
404.256769222,4650.485371301363
141.06962221,1594.9008530384535
262.970458239,3019.7537595471367
298.462172656,3442.459170235303
912.908905282,10288.81069639159
730.82964032,8312.120175190485
467.193377765,5338.069224363964
347.142231604,4002.6964288604286
480.421202452,5435.150016612654
183.653869143,2079.8522410743694
636.452263764,7175.58792406918
112.156468596,1343.1247626223374
767.217853526,8711.129135803223
291.78850352,3388.404792688339
220.326359942,2522.0147488338303
676.894032475,7676.067488300942
927.881102155,10455.740071322987
709.450927976,8043.936086980372
932.835230666,10519.8433779813
301.835480337,3420.627440625091
57.1178204596,725.9210204440466
652.806545087,7359.727904613326
15.3449107152,206.33121215552964
552.634341541,6298.343962047666
898.443831776,10128.019030016809
505.019247566,5753.227037000009
5.40358210034,92.04390042028623
528.962680755,5978.672552574098
656.692423333,7414.85341495065
935.403024353,10578.68927669965
415.710810045,4719.576011642894
846.279314845,9612.261951188768
591.091566897,6681.6180304624995
465.636052852,5316.593913296534
233.493419438,2705.3184908649187
627.317422955,7156.0648510630235
299.689721261,3448.1622436348475
491.09083494,5591.2328760263235
624.558533032,7092.752222779388
419.692040787,4820.089509132395
920.973417415,10375.880525430079
203.326240876,2324.5921786950694
532.596818466,6074.242777375554
563.352770808,6434.670203853853
764.071559471,8634.562859278001
901.442648289,10237.39783466661
228.276926298,2663.698911601448
458.688110288,5191.743771329169
184.136314094,2117.8488424689845
859.639725895,9731.514408067522
253.144287485,2949.547476115483
685.149979214,7726.239923498135
852.504718167,9681.955686876148
406.402254279,4588.9234917837775
413.474180642,4714.460984998145
307.778088865,3551.1606096948008
141.349110755,1612.7162983095252
634.89676108,7250.8007016814545
660.012852414,7438.915089008153
520.955711986,5873.960588132284
316.556305764,3602.3649664964037
192.95620009,2198.91187434411
745.202673796,8482.776866284014
675.425550961,7618.474350401746
523.020283522,5908.5736536008035
675.223150799,7625.021120718256
384.693235147,4412.55364080719
394.666647694,4548.324407027677
667.208881437,7589.743113802494
844.712886194,9596.61313381404
266.906839644,3023.562043635635
169.258189193,1983.3168908175608
856.08491367,9682.633442150647
912.342002703,10343.473577446986
698.130113716,7931.7751101709
462.407043788,5304.932348667108
995.230803767,11264.212448819908
927.168157408,10528.062980272725
918.593048525,10400.1302072266
111.058350443,1353.2823536335827
644.025161554,7329.937440334053
507.620600211,5759.4316053641705
396.898125604,4497.515806435823
405.640689291,4586.283933302431
44.5521466779,518.923512822043
879.572094673,9927.24008920578
799.689642543,9105.989379562832
690.933590371,7849.8851180227175
145.673477746,1698.4483504454943
667.381056143,7541.767137866103
589.315232574,6665.017807540613
441.513112944,5006.300984723781
350.43508977,3973.530525714367
657.778498776,7424.182751840429
226.896575572,2618.0089435723476
719.443816318,8182.892622092674
426.308025388,4857.607046803938
945.621100905,10702.513439315077
298.526778986,3459.392131398647
615.638173969,7002.372914226985
553.33611047,6282.113957102829
522.02422402,5900.867268902049
9.92558349329,190.8581156679901
418.890260794,4750.325032115232
820.528299118,9303.99914108548
288.60570666,3272.4508248969455
71.0773019759,854.6701129756781
355.701781433,4071.3729999113248
120.937859513,1395.216659247994
57.8142768972,661.1734965134036
53.1998185748,639.9802942105149
667.866787868,7548.36818864266
94.6840108332,1151.992809875351
494.856789268,5643.724252393719
748.265134428,8498.329222250357
415.483103807,4736.29218225035
621.231360228,7069.097644976772
210.913878337,2407.1261761444343
766.858807747,8668.702565234069
943.202753574,10661.78028358376
703.610785628,7962.893348399611
53.8116689191,671.6365152853076
267.029489666,3061.0459574803917
986.465694367,11202.790897806944
528.159669818,6013.682648620821
380.022653291,4327.468246843757
149.941531219,1706.0772599929799
453.902409212,5139.919164090038
669.51226923,7598.6179220042
637.111216523,7253.42836507925
4.70575342897,98.8298053486088
847.827079686,9646.103744733746
643.110791321,7298.656216166715
737.519280802,8395.661398853445
790.087341041,8904.17009969196
435.92614326,5008.223761461604
631.831654615,7214.662655534252
852.433191358,9612.714702012996
715.359542074,8079.835750938206
93.1693040366,1150.8651723035193
754.426356934,8506.198700086557
45.9123392194,570.5381197524803
208.228668079,2362.410406933709
66.7376305736,853.3477443813136
44.5029732502,586.7444252433464
857.06730936,9697.915348200824
135.344989855,1583.4884150172256
951.47850487,10788.693216265154
858.173223226,9712.198923793821
399.417074554,4574.696848840405
104.357797744,1203.289294279715
45.4705912699,582.613342549954
955.224764516,10759.086853209534
792.150815986,8947.07052439117
520.801267085,5902.180523704353
588.103630182,6677.212220817064
789.909605688,8987.300517282834
218.274673142,2465.8504235040623
977.076013667,11049.920229432746
607.739612961,6941.9251317579965
179.068492052,2054.8064549952815
969.066633019,10968.055187167285
391.287386223,4412.53433953653
91.8528584272,1134.6992900868338
933.959060538,10555.414217213387
232.322420966,2645.764577475914
958.037990691,10888.766702231136
756.717361328,8598.141026260078
52.4947273318,677.8461176009445
679.866596234,7728.3129451994855
179.110199241,2092.2660245091506
504.001636743,5734.635260169734
119.670160559,1362.2120450190057
938.707627367,10663.089783076433
345.765638549,3995.5328706554064
281.355628602,3241.76084981367
939.805719605,10675.624854348598
939.004422855,10630.002474038765
754.198109343,8584.992390052643
84.2521030695,982.9581174109014
626.286543006,7088.042618847447
833.391234854,9416.968105852633
929.252043929,10491.453316316765
606.643304599,6841.27937700441
585.070197959,6636.753305525826
753.764129065,8574.942599956361
870.233094995,9802.48217023863
121.588033916,1399.7881715351057
841.965544796,9486.470588461092
820.840612894,9302.716113235863
794.544714095,8987.310491426013
280.647085437,3196.0309553791935
327.579303096,3700.995616706147
260.247685995,2951.8642982908686
996.621424614,11250.136666965032
244.000865421,2758.0892879106577
313.265741316,3564.1862676460278
412.637357964,4736.0084866745065
521.179376155,5879.327214621301
35.5887883641,447.8676472965641
162.966719633,1898.3580144585865
115.4540513,1328.741847215823
694.038099156,7877.021503646424
147.520894237,1703.8393127577242
945.085088513,10660.058801475172
789.348792597,8959.418000721784
606.516450799,6843.11951011134
946.164898729,10701.165840669111
596.314234963,6782.24454772205
421.383473881,4767.546230593453
773.287563542,8751.380463006719
902.584594248,10172.660441980948
159.045814982,1845.8638997287621
398.576478046,4542.908969018978
231.590256028,2673.2665397608216
306.892253394,3487.7890615058827
919.598563478,10415.810386975834
454.053051672,5186.715025870633
7.34177667514,130.78226649405613
354.241795181,4017.0132015325853
588.067683569,6688.549007864378
909.240475616,10277.249896285477
533.209403395,6018.270518500291
800.80352581,9046.705001536046
415.800593202,4696.421792151673
685.379304422,7806.086540142607
217.591028708,2512.843214720179
826.155824816,9393.274104908862
683.45368991,7736.683570069761
432.725809173,4897.443846356701
15.2800607936,189.65118508380382
708.088045353,8074.572766509089
190.347475914,2219.8573516988026
683.889239036,7747.138761462207
774.980129393,8819.057468262514
698.529060103,7963.460909797467
588.107337451,6687.46199122545
283.831935692,3282.5352496171713
780.975774444,8878.631143461447
9.50926118931,150.59500030979137
596.290530493,6800.80214497744
141.441285766,1698.4839194235674
694.916771222,7833.191217982978
636.181257539,7233.976263491055
624.632502208,7128.127307297614
250.903748943,2879.594087427401
913.632935948,10386.067853063118
727.637300621,8222.061529586508
717.978583749,8167.691726202442
54.6573632195,705.8246441877495
879.374866097,9980.92971454385
905.493412283,10201.708093690437
449.387362871,5097.985181164881
502.995978376,5737.940091810753
605.163695869,6917.619635121556
473.222930823,5418.743020848738
261.966018733,3032.4479347429005
303.235235873,3468.012914916089
675.474914986,7704.595478241527
356.954598682,4114.833415485427
679.070367005,7698.19000731191
178.951791196,2116.4524710134847
492.465734124,5628.985560948941
915.134690417,10386.137487001397
771.940296146,8715.840645331662
283.749490831,3225.2331402986074
894.174466183,10131.775562083425
650.72196472,7393.429023671705
560.867002301,6344.119489638118
673.617646504,7604.780079678336
406.210249995,4611.307242269594
705.523082316,7988.934920437878
152.393497508,1801.7128800474206
772.569079395,8722.660904951523
604.105081325,6829.3515764642225
890.071275614,10070.71044253156
100.050883188,1133.8963039072403
539.111293481,6145.073997634842
981.158028768,11066.34598704682
448.140919771,5089.986527873504
274.005382542,3099.3048964878485
631.469020775,7144.433806928714
970.890341615,10999.72328042948
869.53010612,9797.847110486857
804.632450981,9147.808838420831
617.771591933,7035.606689819012
229.355518208,2687.5335710852655
251.432808605,2907.0067777168965
305.818489021,3513.152743260494
382.151107605,4380.574704914741
163.437759283,1914.0829454687805
121.372969852,1412.8876235225018
579.633373733,6572.243507976429
961.882236611,10863.721979200436
178.592407006,2096.387244644795
521.215844681,5957.842896295443
564.145444009,6372.128703340204
651.780865541,7398.103758193545
504.908483309,5737.654790617747
290.133643827,3316.380795848553
308.225526432,3493.0559871342844
917.312846118,10409.636171454758
111.616111157,1310.8787777254563
484.878363382,5479.016621984274
515.511204872,5818.010287656608
57.1528102878,713.305448484108
811.572594778,9204.887215293416
504.348752397,5690.564740886967
776.080250472,8806.760211116683
764.904623024,8645.770758760018
469.63200365,5328.772510166926
411.672596954,4720.8686422012515
875.655902077,9918.914807997347
707.672647877,8032.201942067951
635.072720557,7192.125681682166
112.49432852,1367.1472060390904
831.876688646,9402.069594857823
745.124532347,8451.092480304773
494.770562837,5672.314666487292
53.2399637405,611.6933482842178
943.399271349,10669.584933956721
623.541282763,7046.661656605581
592.554299227,6746.263184165799
325.229016139,3722.2824939748666
349.090072528,3993.086261245601
450.074571734,5124.723636781719
48.0252798441,633.8049661373059
312.136488182,3580.6530713223106
596.017260384,6779.208969039683
853.196980773,9676.664366892079
233.046398941,2689.3557334284947
851.110559719,9589.639420703648
829.929318828,9423.038362437066
282.30815768,3213.8499722009296
670.511964359,7571.589157065171
714.43418791,8061.393689082266
859.7810963,9718.210644842411
916.006251134,10384.309998921428
819.526147351,9327.452448644919
584.320967783,6661.990823144922
309.109045786,3531.6274787899943
593.312129373,6749.1445667404205
576.690076776,6574.615301112918
776.685894353,8792.168887023452
747.695993605,8486.56146148137
836.550277731,9486.603131473155
625.321828538,7137.029089440358
548.092079077,6203.494764384984
458.34924155,5234.021676680466
569.888172825,6505.089208387056
837.572132668,9512.611880567129
682.330481249,7771.779505586661
318.536241979,3648.8930213962885
898.699336625,10197.774176683073
372.570835512,4269.944197929116
443.423526412,5018.213118361985
894.996894432,10179.310632727109
281.281399404,3234.8080139261233
699.115797138,7945.554958912093
651.625669392,7429.704142942824
769.076746465,8741.433441761252
903.81680126,10244.555287654259
879.202877871,9965.368047475436
320.207182598,3697.988177253423
877.236351704,9884.02999596106
665.35026846,7539.816269894227
83.9185412867,973.8146315873449
596.445387135,6789.634046713059
525.307952994,5953.0735073496735
831.262505404,9462.450080621764
942.757148238,10713.033854346548
50.0755146039,614.6511678598689
509.98223921,5766.59304088268
907.696516252,10244.794246443025
917.903402597,10434.488103346295
163.312920969,1890.9155437024779
939.246141329,10621.663786653213
101.258611647,1157.9483492493316
266.190729777,3033.2887320318478
501.554188778,5672.97630478749
849.292072728,9592.030281011754
924.159851308,10424.103832908873
636.185498521,7261.157016450018
503.226209595,5690.701851152025
731.4787621,8279.057104382196
419.404144869,4776.487404880995
358.948997802,4061.5065270098717
475.778425312,5453.904719331645
365.904285033,4125.749092475974
981.789499375,11091.466008077763
770.940161056,8777.532905470389
825.636108734,9320.548320005315
175.65419268,1994.3500356358068
417.941142609,4714.482101261582
70.8551283483,879.8288996694778
708.027090622,7989.938084914809
601.59035756,6792.336079158521
641.609327494,7288.228082341561
470.831237844,5381.537292579469
875.681942944,9957.274823178515
838.621196068,9512.996295950563
772.175033589,8725.940615224348
382.13975183,4350.855326536913
145.789061853,1726.1891066723906
676.731252779,7698.658314277177
982.143024817,11129.327453230037
180.187978512,2124.626702030216
333.301547573,3827.433478657784
364.974237834,4131.192576952637
11.9007441863,142.3618558033115
617.808654546,6988.1733033471855
821.877980596,9334.547682820315
839.164555015,9490.26374319265
430.657238976,4906.56096064586
534.946330587,6073.5363764226895
497.520789859,5647.142832052335
252.632926379,2872.05629664601
126.499502098,1466.8240224662302
36.6408486671,439.29099509287477
526.224802025,6024.132962998358
107.571093135,1253.501744959104
351.364560385,4043.6618392668515
686.252099693,7793.335397184594
135.259285867,1612.5596681163324
25.6025671654,311.6937604014509
521.172743672,5903.7985446756775
651.05367839,7422.567993009347
388.03049553,4421.244991508905
469.085336703,5293.749120019612
818.627524697,9270.04970100494
879.325461105,9968.956309767003
933.457131196,10606.353286946796
209.364205452,2397.9863766383264
680.273999326,7740.801378635193
461.238964478,5226.360353358236
784.885696743,8921.0132715327
927.466953695,10447.273085545961
117.463542753,1411.6402004110782
85.5602825775,1019.0407435490605
252.722737878,2928.3207591917117
520.445475866,5889.870435369096
746.534103448,8498.886792863656
88.471393162,1022.5751622815419
704.557946132,8036.899772802534
583.475530327,6614.129827393049
633.02151714,7141.316361918956
272.148062219,3103.5971827421754
272.653079094,3149.0102395223166
717.351528174,8173.318593794843
965.656802373,10905.298210927765
353.054710784,3980.763590224142
784.073822928,8929.424475210499
335.577747388,3840.9137317614313
360.380951522,4067.473545376035
36.7852653711,472.28894687171214
760.893600121,8599.507405708388
120.447827308,1367.1381340777523
478.184834409,5409.742572885666
183.996454555,2118.0313952479955
75.6721504689,863.3793872446813
228.531259622,2627.986832493979
596.942447905,6729.377153368509
639.081189168,7254.619717658682
537.620981256,6083.274327534082
438.029025889,4988.130312822219
837.527686329,9515.45238247029
661.369316367,7514.247090414967
24.6710527267,380.4013838040332
740.760113343,8394.584870815928
588.610314529,6642.496992833823
420.515621336,4804.383372053745
827.064367515,9337.14043438767
782.347330908,8844.923370686989
496.053068887,5669.215410000395
155.140844127,1824.5912273710064
900.864521239,10222.788339799534
686.452235506,7739.887027195556
489.5651214,5612.484712540802
948.594927705,10717.103385916369
436.061955769,5013.012843135659
295.590216666,3400.9602094128945
407.623321062,4688.199827465402
369.913898208,4189.4062215985
29.6584581492,432.4069100859684
540.326367149,6111.401779945521
532.025492126,6084.295232039919
591.72025785,6700.805317867793
244.829187551,2784.395383528897
865.47629898,9756.180364291911
264.389332876,3056.7175405941484
807.309857788,9185.530853151127
758.447634062,8577.75267217523
158.021412097,1816.1623114197237
658.84881752,7476.9340040461275
527.625105812,5993.631382698686
322.788955907,3700.8088256801116
524.12784037,5940.858315929114
916.806739631,10361.638092536055
6.98356124755,124.73253314796096
341.189234706,3878.7147058983974
545.288565102,6242.401243824558
443.469534501,5006.689611719913
802.795881771,9095.815866585179
851.502248552,9656.868335920572
965.302972727,10918.063742826289
999.925412902,11316.059693352998
182.649356898,2063.075304187558
814.670969366,9197.631996277394
49.4067278143,588.5176605755414
420.292472614,4740.712150842258
277.870355492,3134.970013568333
695.244679292,7927.629179746807
32.4416473514,430.2196355072146
566.584410251,6460.2460317133255
430.502961346,4950.7329410413295
413.592405645,4673.792998848315
975.375367684,11063.593282533093
35.4762444718,441.94073830955625
184.500943166,2181.091255545837
155.093821275,1783.1196332803943
885.211777305,10056.80952382872
141.713717668,1628.5101689311384
683.530676051,7766.9361993106895
457.816913385,5199.367576951888
301.458059937,3449.491007682322
718.289823729,8143.43289325689
45.3035148165,543.1741650698395
842.351785107,9526.464998793348
828.058229149,9403.975863656104
67.9063864012,798.1331992199334
43.7813838146,556.9943723890915
837.624293201,9489.633394890152
764.608376604,8675.539401178343
969.996601629,11013.375541991469
413.840568441,4723.05463601839
309.386262516,3584.5160393305327
870.219938778,9882.084067580641
985.829403118,11176.033112953797
250.234203178,2846.2658204412282
478.45146266,5416.548980059912
338.499733553,3839.3906642297784
598.525585498,6778.616080930772
559.432251521,6373.732842326432
736.382598379,8308.776986187793
104.049207944,1198.2784236853424
567.748525528,6461.299434171708
254.793015452,2877.733543397729
711.045925432,8043.116623168394
28.8997649136,359.95069226403325
27.1493036982,343.69639464590233
88.5609431501,1071.1983333654525
77.5283129277,971.761942169232
718.904457948,8164.569507502765
330.787728736,3821.6813837122368
305.733729727,3538.797851131573
496.498168165,5607.366897878305
684.507794738,7780.003717061325
803.18934123,9128.494759248628
773.938800289,8725.068472883995
908.35481035,10288.764607478977
794.651818818,9018.898482692337
244.583700854,2831.1596698802014
595.273740044,6725.61882182108
137.772934872,1602.9795055943607
12.0645177146,222.53819489209366
487.550628674,5553.402245261928
643.356369974,7272.038573508391
116.808067131,1385.370671644541
200.807934053,2330.209679044702
853.642432586,9703.211133989384
839.873847373,9551.509761667925
755.262624458,8518.418420082342
376.402280357,4264.3889449020335
314.579177852,3639.7935766270093
176.089531518,2079.5205398356156
544.588705104,6206.054350099395
12.5304629022,159.48775016283219
415.850340609,4755.574420386139
603.500275163,6883.450229543524
981.348284256,11102.401349531321
44.3312567495,582.06669043732
97.9255738966,1159.1460072757668
263.817320873,2978.761315782118
473.238256548,5378.44201340633
940.874796938,10623.660431058659
420.279733746,4740.50063578421
678.381450377,7723.188638068921
187.584711621,2159.5841264568808
956.677058243,10806.099514549687
758.758843942,8571.850313650695
717.908521196,8141.753894970514
262.304839169,2973.4391898263016
284.073423159,3204.595337676183
559.608039694,6370.501005851253
503.184055082,5751.298728035063
609.287200172,6874.4044901049465
443.635599551,5026.975233303409
330.664676891,3749.945181884031
522.349311068,5919.704915440575
571.113959486,6436.146286845037
535.733767991,6106.0227596695195
456.768661861,5218.067606823976
146.147982912,1684.1795787460592
771.500560583,8751.643314089144
440.625810835,4998.707930933856
280.153119499,3233.459744292381
470.337982512,5336.891383731214
618.868237656,7031.741640951904
775.503556419,8823.35023242519
871.331229035,9854.324503729176
382.216289574,4318.953789303368
175.732900653,1990.0907029365874
843.730619523,9599.48547131684
929.586110313,10505.247491090504
920.73771456,10414.861744779897
224.73831935,2596.578956513825
475.013508851,5370.048843548767
453.668062673,5134.758768742479
393.951084539,4443.259054931609
506.747455994,5803.037935279948
402.140037931,4601.693362034503
622.080980346,7012.230412103546
840.518887146,9536.54793944255
648.804027248,7327.910602719993
136.065653279,1634.423083838024
208.349976699,2407.4225308011396
673.20071661,7625.981229913381
18.1226792583,269.90561789637627
308.655017889,3509.3128075973336
994.846615134,11244.251239407395
493.758800407,5626.839881081625
696.845962481,7872.3895543299
121.036714707,1444.2543562390863
807.686993275,9102.763917515575
933.994184858,10537.014825376174
986.38845017,11135.403556379486
91.8916059185,1112.9992664761899
883.458396158,10011.554129384778
61.1807690386,707.4890298986397
760.979440653,8585.264745261438
718.813957817,8138.080253334204
879.444403631,9981.384915161994
279.883988591,3170.978790605122
301.212141234,3439.8528003296497
53.7721207448,706.523958152235
613.837304454,6921.100750871458
815.097272145,9240.326923683448
965.601394575,10929.446993314641
756.273368997,8546.194022434407
694.529305597,7885.822013508422
773.63817435,8777.392074861113
963.357166552,10901.082043318338
351.602802414,3981.5279549414427
546.988640488,6201.019035733764
806.504904075,9135.518467207776
433.44520999,4981.446249766668
262.961869698,2990.885553188656
371.226340654,4256.149881816599
986.364676203,11199.55828748582
534.919520953,6059.447052726471
352.171795296,4039.983239817906
283.142222852,3266.2769148283123
331.090184106,3780.4482084009333
811.697367719,9227.380722237867
571.576370321,6495.425474658827
240.933288266,2779.6491130604836
658.8312544,7457.051573619359
644.235735927,7312.383189340344
864.853400883,9823.536944308431
789.689709887,8895.5300475213
764.945274885,8657.287010722492
548.324691192,6240.397304168177
988.177276211,11154.92701368735
339.649357575,3892.0332372454413
295.200395233,3425.4138690484424
910.186241984,10332.87360089543
335.813992059,3802.156355093719
831.2663499,9385.208822808068
154.270906756,1760.9994394531236
629.970769856,7101.176962973491
731.8857144,8337.947617653768
126.104176245,1510.4974878052435
194.808796274,2252.6788777908682
817.279780136,9218.779590044467
639.242893159,7237.91291039714
128.505146352,1462.075221099452
953.813655847,10767.0932081406
969.011397702,10940.848565785993
70.3199499686,867.5757728859471
693.063196999,7811.466102569425
475.601583722,5386.009283897019
577.538255126,6522.395050620297
37.1908415411,431.99336321877627
515.902581888,5868.151556284201
45.5437232359,541.6865125637439
486.577369217,5520.585650450487
479.36717358,5444.249141437331
613.869875786,6960.1292338127605
734.721468013,8369.34439173325
643.118417315,7318.615621300079
771.472771617,8702.25513936175
750.587607415,8529.997958548356
780.569961305,8819.994551322934
184.665492147,2094.8439738080747
399.335755471,4523.657963059937
414.448727392,4721.911494610642
519.868990819,5942.042401680469
282.399756418,3277.563052940746
518.19560653,5924.57091199774
628.647557069,7148.1096568688945
778.789939087,8859.778587927774
570.446398886,6440.611799063022
285.164638124,3252.6828760051144
38.3465411765,466.4907406691034
889.31769865,10089.27314743054
800.052902725,9030.144361891107
108.152410374,1317.2992578957483
239.288777312,2765.4616707751925
410.554596335,4632.117710446226
443.214279992,5085.194631082535
300.766367029,3466.183473184009
507.626727551,5777.371515267691
693.302106982,7868.5837673650285
979.354792931,11122.631833694391
417.373372051,4761.389212061571
693.285814885,7824.223868776744
922.617125831,10433.834427287773
761.363607935,8609.962390766172
596.592863917,6750.948322007109
31.2738639885,411.20625004753003
142.976938358,1689.2485237181277
724.274396827,8167.598798557349
854.10138962,9685.75850056902
546.739988793,6203.451765539151
48.376017871,558.4420447477489
941.297581886,10700.043831985553
314.495234442,3633.9936312756736
555.128649018,6267.048843548014
165.130574336,1934.0455107067519
805.996205588,9101.124001820528
630.424310575,7174.388895688107
692.975390921,7895.330312081504
565.14549839,6391.18002977323
734.69379533,8322.289148401414
75.7682544428,935.0649509179424
253.897289635,2892.3402723359973
529.503047927,6039.315492954807
747.318523998,8446.00026414201
752.696857392,8512.435431568849
879.278021797,9906.967703353603
21.3684747177,289.8286798381288
110.837644912,1325.6481385430677
488.603114858,5512.526781103058
64.5653572834,771.393268718768
893.371920094,10106.887284425258
165.294684875,1913.5678556792227
145.730910519,1740.1693739003092
787.335323118,8909.456416317107
452.679282264,5118.398442602488
539.844014562,6093.767472306722
721.19135492,8136.771377160923
334.125681086,3770.883562867823
273.669202287,3101.1870616552405
770.939859388,8782.760479062297
798.875096118,9066.234812996487
270.727391965,3148.495435891553
163.517979446,1899.7643045566797
683.204187923,7703.941834218455
54.4499599205,707.5312015384709
131.722950754,1505.7145362909228
962.342871153,10883.050245461953
174.27619765,2065.3651999392164
419.255249864,4796.529525921661
580.0345428,6597.987662328226
525.461833047,5996.494523307884
748.72326259,8472.832191837926
281.603097941,3261.3910861890663
643.382059069,7339.348350619025
94.7327441404,1121.3851162371432
455.346165859,5163.6641466897645
195.473193716,2213.8784655284126
940.0090752,10641.53135106789
884.051300697,10034.14568898093
620.025043196,7027.192365146855
241.080080136,2779.258654695536
884.238596247,9978.72349563428
971.522114778,10991.653736153674
526.342140028,5993.871398007215
497.112961955,5643.729646799635
733.973316641,8296.831290661716
790.295401131,8949.492736285381
560.968954659,6350.739785148901
946.43134276,10716.52663934501
240.322723488,2749.2520855844828
972.955120464,10999.74427120606
948.3959255,10774.736166185445
695.639415972,7913.8638105034715
924.614229129,10463.262370072316
215.145347924,2485.467371974745
800.416089733,9036.87473031088
473.754543234,5368.075762117482
487.646614682,5569.225202669562
940.327794865,10614.00652346538
192.043482631,2185.4288385007694
315.120781849,3634.9792032323694
202.701934998,2367.2628892112766
176.722585127,2045.0388882424038
470.622907978,5377.298850313247
301.680618665,3496.9214236248904
325.107379304,3677.1006811762213
872.211576938,9829.840640989021
385.672420265,4433.235850303809
569.65902955,6496.55368014393
426.753058523,4886.651818172402
50.8831906905,659.4668732133093
814.595006684,9193.012689167175
507.514750734,5720.405547123928
944.52888343,10664.310720375135
551.635506834,6246.840647790212
795.179013855,9046.707015137194
563.319098938,6437.46866552805
464.317684474,5273.653165006787
913.614495461,10317.694237542277
850.538373206,9616.269659106309
444.701732504,5096.691637648672
269.550505709,3088.945879042614
455.891599307,5230.8573379654335
945.194479201,10662.089455384566
859.909307454,9724.380730730383
699.450287255,7907.166617893332
776.31841475,8764.318626737964
491.958742082,5599.74089441035
592.662878514,6749.387904996873
43.0453753552,576.4074956411465
882.827074611,10025.938527556127
803.135093609,9064.677286401104
766.328682276,8694.004218794566
478.42074025,5454.740513661433
482.51990074,5519.423541705326
498.803280136,5719.315142168274
94.9360427067,1152.785268178157
818.656257963,9283.767253375454
397.250046595,4532.033157241448
487.640803071,5516.791048201339
741.943848411,8402.341217916237
307.528927827,3548.194729147749
147.340330565,1681.9512919569904
888.228087362,10010.578367674021
397.996002686,4556.412522461923
917.098125692,10421.741749690325
546.908756848,6190.123573850674
860.98929128,9762.72231506862
90.8351603595,1099.0105336446652
172.653709964,1977.4860171277041
783.860737398,8880.234651664823
870.184046768,9813.320191104729
490.143942012,5530.928692602546
737.562224306,8367.228729747145
50.7236217345,595.7937283887206
699.582346307,7889.625469906481
559.109188472,6356.692123850662
44.1784299421,504.3510074649997
698.732764217,7954.099930806869
138.796238323,1581.7474591857094
455.400230566,5191.902427576355
619.862635972,7014.076599333991
595.929464643,6795.197166722721
651.312087324,7428.837607233388
473.575058597,5410.110079292712
340.098913152,3862.6533050399944
815.799354277,9204.260843429525
2.55516891698,41.30096701084884
750.574591401,8488.548963590676
815.750622704,9208.852747264926
192.568077317,2232.148515759221
859.482025378,9691.229554965801
393.139571855,4451.652816297169
775.174448209,8788.583638371298
962.602010917,10852.163886401415
73.6818257327,924.2727990338384
663.127130532,7556.602490392337
82.3757811895,948.1987231953059
369.032731348,4240.74109889508
65.4361652328,746.3266319005199
985.084959393,11154.651775751003
388.554233844,4475.558462701353
972.10438769,11008.683142872263
633.880746654,7178.34480822316
572.820276097,6468.743704177948
198.697592523,2286.8663049163883
261.179056274,3046.052042098166
410.096675895,4711.313429268517
890.211646533,10053.385994248114
218.938887634,2563.653751378271
949.697601111,10738.788759753426
232.096943573,2708.200919455214
460.841401026,5215.648821613575
518.475770198,5897.791582954962
996.702921521,11236.811522879392
404.910975384,4636.770863494309
785.55542613,8936.504759329297
100.514404212,1178.0491938475043
211.075695816,2444.2450541890307
893.803509441,10102.200964823234
297.943019445,3370.1071991265117
609.819700936,6870.703624436088
11.4951546056,215.4873345602962
592.614647341,6768.265198204871
835.526794539,9495.485981566888
943.545861071,10706.974786527011
814.633159989,9201.138329656224
108.993884099,1266.7012316543598
656.668407641,7429.7423758861305
544.056908406,6180.065211546662
900.848815796,10193.135684437786
797.884757269,9054.410794600477
850.54062706,9667.276908077292
796.083837546,9018.372320287619
939.368431216,10589.672389862426
620.775237073,7026.4225542029535
682.044078432,7687.714312038355
534.968982975,6037.801530195088
223.697078039,2543.1248697635024
343.551806675,3896.504221999359
209.448558502,2390.442069900996
185.406206401,2158.286202246617
465.113407855,5249.278871960744
959.881258786,10843.520340046236
592.372696875,6678.4788683163
16.6626964551,282.4623027892384
49.7450612669,613.2461160914776
674.673678011,7696.539790770478
432.39024619,4904.34921788919
346.402054827,3958.9782630007776
203.771344312,2391.667874681072
28.0043399361,411.99852330895544
